iter	Passed	Remaining
1497	696044	3950445
1498	696426	3949516
1499	696862	3948890
1500	697347	3948537
1501	697849	3948286
1502	698338	3947961
1503	698753	3947213
1504	699277	3947083
1505	699645	3946072
1506	700122	3945681
1507	700634	3945482
1508	701120	3945140
1509	701544	3944444
1510	701962	3943719
1511	702537	3943874
1512	702987	3943326
1513	703388	3942505
1514	703797	3941730
1515	704211	3940983
1516	704731	3940828
1517	705181	3940283
1518	705655	3939868
1519	706073	3939145
1520	706497	3938455
1521	706871	3937487
1522	707293	3936789
1523	707708	3936045
1524	708144	3935428
1525	708643	3935155
1526	709062	3934439
1527	709540	3934051
1528	710009	3933612
1529	710501	3933300
1530	710961	3932808
1531	711413	3932276
1532	711841	3931611
1533	712232	3930745
1534	712719	3930406
1535	713174	3929890
1536	713663	3929557
1537	714089	3928883
1538	714486	3928050
1539	714882	3927212
1540	715359	3926818
1541	715780	3926118
1542	716281	3925855
1543	716747	3925400
1544	717234	3925062
1545	717780	3925044
1546	718397	3925414
1547	718824	3924742
1548	719301	3924348
1549	719767	3923891
1550	720283	3923710
1551	720691	3922940
1552	721148	3922434
1553	721608	3921945
1554	722034	3921273
1555	722463	3920620
1556	722875	3919871
1557	723249	3918914
1558	723746	3918627
1559	724218	3918206
1560	724823	3918502
1561	725273	3917963
1562	725717	3917390
1563	726215	3917106
1564	726630	3916375
1565	727073	3915797
1566	727526	3915274
1567	728038	3915063
1568	728563	3914923
1569	729078	3914731
1570	729525	3914177
1571	729980	3913663
1572	730374	3912818
1573	730818	3912245
1574	731284	3911791
1575	731753	3911351
1576	732172	3910646
1577	732596	3909965
1578	733043	3909410
1579	733483	3908819
1580	733960	3908419
1581	734436	3908019
1582	734860	3907339
1583	735255	3906511
1584	735717	3906031
1585	736133	3905313
1586	736612	3904930
1587	737113	3904658
1588	737744	3905079
1589	738127	3904185
1590	738523	3903358
1591	738968	3902793
1592	739432	3902328
1593	739841	3901572
1594	740286	3901005
1595	740655	3900041
1596	741155	3899766
1597	741590	3899149
1598	742057	3898700
1599	742497	3898111
1600	742953	3897607
1601	743392	3897011
1602	743819	3896353
1603	744337	3896170
1604	744837	3895894
1605	745354	3895709
1606	745960	3895983
1607	746419	3895491
1608	746857	3894890
1609	747249	3894052
1610	747707	3893554
1611	748114	3892796
1612	748594	3892413
1613	749010	3891698
1614	749588	3891825
1615	750059	3891399
1616	750472	3890669
1617	750909	3890063
1618	751349	3889475
1619	751739	3888629
1620	752172	3888001
1621	752541	3887048
1622	752959	3886346
1623	753391	3885720
1624	753808	3885014
1625	754268	3884530
1626	754667	3883732
1627	755045	3882827
1628	755444	3882031
1629	755918	3881620
1630	756317	3880822
1631	756738	3880139
1632	757138	3879349
1633	757684	3879305
1634	758106	3878631
1635	758516	3877894
1636	758965	3877356
1637	759401	3876751
1638	759796	3875935
1639	760197	3875151
1640	760587	3874316
1641	760950	3873339
1642	761329	3872447
1643	761786	3871948
1644	762261	3871545
1645	762852	3871731
1646	763316	3871269
1647	763893	3871380
1648	764271	3870485
1649	764644	3869562
1650	765042	3868770
1651	765526	3868412
1652	765991	3867954
1653	766437	3867403
1654	766872	3866798
1655	767291	3866110
1656	767775	3865753
1657	768253	3865360
1658	768698	3864807
1659	769171	3864393
1660	769638	3863948
1661	770072	3863336
1662	770515	3862770
1663	771054	3862688
1664	771486	3862063
1665	771989	3861800
1666	772518	3861665
1667	773016	3861372
1668	773516	3861091
1669	773960	3860532
1670	774343	3859669
1671	774845	3859399
1672	775314	3858960
1673	775834	3858779
1674	776325	3858453
1675	776835	3858220
1676	777272	3857627
1677	777786	3857414
1678	778249	3856948
1679	778780	3856816
1680	779416	3857205
1681	779990	3857287
1682	780487	3856990
1683	780958	3856562
1684	781402	3855999
1685	781822	3855321
1686	782254	3854700
1687	782638	3853843
1688	783120	3853470
1689	783519	3852691
1690	784033	3852476
1691	784530	3852172
1692	785039	3851933
1693	785545	3851676
1694	785963	3850987
1695	786487	3850821
1696	786935	3850279
1697	787365	3849651
1698	787755	3848828
1699	788214	3848339
1700	788686	3847917
1701	789135	3847381
1702	789617	3847009
1703	790030	3846298
1704	790521	3845966
1705	790965	3845407
1706	791337	3844498
1707	791791	3843989
1708	792271	3843604
1709	792671	3842835
1710	793093	3842171
1711	793553	3841689
1712	794129	3841770
1713	794538	3841040
1714	795041	3840770
1715	795575	3840646
1716	796033	3840154
1717	796542	3839911
1718	797011	3839473
1719	797477	3839020
1720	797976	3838727
1721	798379	3837971
1722	798821	3837402
1723	799303	3837027
1724	799786	3836657
1725	800184	3835878
1726	800567	3835030
1727	800969	3834271
1728	801367	3833493
1729	801810	3832931
1730	802268	3832443
1731	802650	3831590
1732	803087	3830999
1733	803473	3830167
1734	803923	3829643
1735	804374	3829119
1736	804750	3828237
1737	805339	3828372
1738	805871	3828235
1739	806395	3828059
1740	806842	3827520
1741	807291	3826990
1742	807723	3826373
1743	808160	3825789
1744	808653	3825462
1745	809152	3825168
1746	809652	3824878
1747	810157	3824611
1748	810586	3823982
1749	811076	3823647
1750	811563	3823292
1751	812032	3822854
1752	812494	3822386
1753	813013	3822184
1754	813456	3821624
1755	813982	3821453
1756	814445	3820989
1757	814973	3820826
1758	815424	3820301
1759	815859	3819704
1760	816314	3819200
1761	816830	3818984
1762	817278	3818447
1763	817776	3818146
1764	818226	3817618
1765	818638	3816915
1766	819158	3816714
1767	819714	3816678
1768	820091	3815814
1769	820539	3815278
1770	820991	3814759
1771	821441	3814233
1772	821885	3813678
1773	822525	3814031
1774	822883	3813078
1775	823257	3812202
1776	823716	3811717
1777	824141	3811076
1778	824570	3810453
1779	824984	3809760
1780	825448	3809299
1781	825862	3808605
1782	826343	3808223
1783	826833	3807884
1784	827256	3807233
1785	827652	3806460
1786	828227	3806510
1787	828683	3806012
1788	829129	3805467
1789	829635	3805201
1790	830032	3804431
1791	830521	3804086
1792	830973	3803567
1793	831415	3803006
1794	831975	3802985
1795	832388	3802290
1796	832849	3801815
1797	833370	3801616
1798	833813	3801060
1799	834184	3800174
1800	834614	3799559
1801	835088	3799143
1802	835556	3798701
1803	835975	3798034
1804	836453	3797637
1805	836872	3796972
1806	837257	3796156
1807	837690	3795555
1808	838139	3795027
1809	838566	3794397
1810	839039	3793979
1811	839411	3793101
1812	839833	3792454
1813	840325	3792119
1814	840777	3791605
1815	841199	3790954
1816	841647	3790426
1817	842147	3790124
1818	842601	3789624
1819	842987	3788813
1820	843367	3787974
1821	843835	3787535
1822	844283	3787001
1823	844749	3786552
1824	845135	3785742
1825	845643	3785481
1826	846084	3784920
1827	846498	3784235
1828	846916	3783571
1829	847302	3782766
1830	847841	3782641
1831	848255	3781961
1832	848751	3781642
1833	849217	3781192
1834	849620	3780462
1835	850154	3780317
1836	850726	3780336
1837	851288	3780311
1838	851751	3779848
1839	852170	3779188
1840	852666	3778872
1841	853206	3778752
1842	853677	3778322
1843	854058	3777493
1844	854514	3776998
1845	854983	3776564
1846	855461	3776166
1847	855977	3775935
1848	856363	3775131
1849	856774	3774440
1850	857174	3773696
1851	857750	3773733
1852	858280	3773564
1853	858814	3773412
1854	859268	3772906
1855	859760	3772570
1856	860215	3772070
1857	860672	3771579
1858	861167	3771255
1859	861614	3770720
1860	862122	3770453
1861	862646	3770255
1862	863018	3769395
1863	863426	3768690
1864	863972	3768588
1865	864490	3768362
1866	864909	3767704
1867	865425	3767471
1868	865866	3766914
1869	866348	3766530
1870	866794	3765993
1871	867259	3765537
1872	867649	3764756
1873	868169	3764538
1874	868712	3764420
1875	869151	3763853
1876	869563	3763168
1877	870064	3762866
1878	870492	3762250
1879	871014	3762041
1880	871433	3761388
1881	871942	3761121
1882	872416	3760702
1883	872872	3760207
1884	873278	3759496
1885	873700	3758858
1886	874192	3758516
1887	874610	3757861
1888	875086	3757453
1889	875601	3757209
1890	876058	3756722
1891	876481	3756084
1892	877041	3756037
1893	877407	3755157
1894	877874	3754706
1895	878362	3754349
1896	878765	3753631
1897	879178	3752952
1898	879640	3752482
1899	880088	3751956
1900	880541	3751449
1901	880963	3750810
1902	881638	3751249
1903	882066	3750634
1904	882529	3750171
1905	882978	3749647
1906	883389	3748960
1907	883945	3748892
1908	884407	3748421
1909	884903	3748099
1910	885433	3747917
1911	885845	3747236
1912	886354	3746966
1913	886847	3746629
1914	887250	3745909
1915	887699	3745388
1916	888133	3744799
1917	888647	3744551
1918	889044	3743810
1919	889523	3743412
1920	890027	3743120
1921	890446	3742468
1922	890928	3742085
1923	891365	3741512
1924	891796	3740911
1925	892205	3740222
1926	892593	3739443
1927	893050	3738952
1928	893580	3738772
1929	894049	3738331
1930	894523	3737914
1931	894959	3737337
1932	895493	3737166
1933	896015	3736948
1934	896419	3736239
1935	896862	3735692
1936	897344	3735306
1937	897745	3734583
1938	898136	3733819
1939	898597	3733348
1940	899063	3732897
1941	899527	3732437
1942	899980	3731931
1943	900546	3731894
1944	901017	3731462
1945	901505	3731101
1946	901984	3730704
1947	902466	3730317
1948	903038	3730303
1949	903565	3730101
1950	904031	3729651
1951	904485	3729147
1952	904976	3728799
1953	905412	3728222
1954	905833	3727586
1955	906275	3727033
1956	906716	3726478
1957	907159	3725932
1958	907682	3725714
1959	908054	3724875
1960	908484	3724274
1961	908997	3724017
1962	909427	3723418
1963	909880	3722911
1964	910446	3722869
1965	910952	3722579
1966	911443	3722228
1967	911882	3721665
1968	912402	3721434
1969	912842	3720876
1970	913272	3720277
1971	913735	3719809
1972	914190	3719313
1973	914711	3719083
1974	915210	3718766
1975	915658	3718242
1976	916142	3717860
1977	916616	3717441
1978	917091	3717023
1979	917509	3716378
1980	918089	3716387
1981	918573	3716007
1982	919055	3715616
1983	919574	3715378
1984	920033	3714895
1985	920430	3714164
1986	920982	3714057
1987	921498	3713806
1988	921927	3713205
1989	922354	3712592
1990	922847	3712249
1991	923341	3711908
1992	923772	3711313
1993	924191	3710668
1994	924641	3710151
1995	925064	3709525
1996	925474	3708851
1997	925956	3708459
1998	926480	3708241
1999	926854	3707419
2000	927315	3706946
2001	927743	3706340
2002	928268	3706121
2003	928734	3705669
2004	929203	3705229
2005	929729	3705015
2006	930166	3704445
2007	930749	3704458
2008	931213	3703994
2009	931645	3703408
2010	932105	3702928
2011	932529	3702308
2012	932937	3701625
2013	933367	3701029
2014	933790	3700405
2015	934235	3699870
2016	934676	3699318
2017	935153	3698908
2018	935600	3698380
2019	936079	3697975
2020	936537	3697492
2021	937011	3697071
2022	937466	3696573
2023	937900	3695994
2024	938451	3695875
2025	938909	3695392
2026	939371	3694924
2027	939895	3694696
2028	940344	3694175
2029	940799	3693682
2030	941322	3693452
2031	941842	3693208
2032	942298	3692715
2033	942707	3692039
2034	943167	3691564
2035	943679	3691287
2036	944083	3690591
2037	944495	3689928
2038	945006	3689648
2039	945469	3689183
2040	945976	3688892
2041	946480	3688583
2042	946884	3687891
2043	947417	3687695
2044	947876	3687216
2045	948462	3687229
2046	948842	3686439
2047	949295	3685936
2048	949783	3685569
2049	950320	3685390
2050	950713	3684651
2051	951172	3684169
2052	951596	3683553
2053	952017	3682928
2054	952390	3682114
2055	952803	3681453
2056	953331	3681242
2057	953720	3680490
2058	954179	3680008
2059	954631	3679501
2060	955043	3678840
2061	955434	3678096
2062	955853	3677465
2063	956301	3676941
2064	956749	3676420
2065	957121	3675605
2066	957579	3675122
2067	958032	3674618
2068	958517	3674241
2069	958968	3673729
2070	959465	3673394
2071	959921	3672905
2072	960429	3672612
2073	960907	3672204
2074	961422	3671940
2075	961837	3671292
2076	962287	3670777
2077	962723	3670210
2078	963347	3670359
2079	963730	3669589
2080	964169	3669033
2081	964632	3668567
2082	965065	3667988
2083	965441	3667195
2084	965895	3666698
2085	966330	3666126
2086	966707	3665336
2087	967295	3665343
2088	967691	3664628
2089	968076	3663868
2090	968564	3663499
2091	968979	3662851
2092	969590	3662947
2093	970050	3662472
2094	970606	3662361
2095	971075	3661917
2096	971513	3661358
2097	972000	3660985
2098	972473	3660559
2099	973000	3660334
2100	973530	3660123
2101	974014	3659738
2102	974585	3659678
2103	975010	3659068
2104	975550	3658893
2105	976030	3658492
2106	976494	3658031
2107	976943	3657513
2108	977353	3656851
2109	977833	3656447
2110	978259	3655845
2111	978679	3655219
2112	979071	3654491
2113	979462	3653756
2114	979836	3652960
2115	980425	3652967
2116	980999	3652913
2117	981463	3652451
2118	982026	3652360
2119	982590	3652269
2120	983045	3651775
2121	983454	3651108
2122	983949	3650761
2123	984398	3650244
2124	984810	3649593
2125	985309	3649258
2126	985732	3648645
2127	986215	3648256
2128	986654	3647702
2129	987104	3647189
2130	987556	3646682
2131	988015	3646204
2132	988546	3645987
2133	989077	3645776
2134	989456	3644999
2135	989971	3644726
2136	990446	3644304
2137	990937	3643943
2138	991466	3643722
2139	991905	3643166
2140	992477	3643100
2141	992958	3642701
2142	993411	3642199
2143	993952	3642019
2144	994426	3641593
2145	994865	3641041
2146	995381	3640768
2147	995778	3640062
2148	996180	3639371
2149	996634	3638876
2150	997031	3638169
2151	997592	3638061
2152	998028	3637495
2153	998483	3637003
2154	998897	3636358
2155	999300	3635674
2156	999738	3635116
2157	1000164	3634517
2158	1000583	3633892
2159	1000998	3633253
2160	1001469	3632819
2161	1001908	3632266
2162	1002292	3631514
2163	1002695	3630832
2164	1003169	3630407
2165	1003602	3629832
2166	1004155	3629696
2167	1004635	3629293
2168	1005069	3628721
2169	1005521	3628218
2170	1006035	3627937
2171	1006511	3627518
2172	1006939	3626929
2173	1007350	3626277
2174	1007781	3625695
2175	1008166	3624952
2176	1008601	3624388
2177	1009060	3623907
2178	1009419	3623071
2179	1009803	3622322
2180	1010198	3621616
2181	1010612	3620974
2182	1011190	3620921
2183	1011674	3620536
2184	1012125	3620027
2185	1012550	3619426
2186	1013045	3619078
2187	1013568	3618829
2188	1014078	3618533
2189	1014475	3617833
2190	1014912	3617277
2191	1015324	3616628
2192	1015742	3616006
2193	1016182	3615459
2194	1016735	3615315
2195	1017169	3614750
2196	1017571	3614070
2197	1018017	3613544
2198	1018482	3613090
2199	1018883	3612406
2200	1019421	3612206
2201	1019887	3611753
2202	1020353	3611302
2203	1020764	3610654
2204	1021241	3610238
2205	1021707	3609784
2206	1022184	3609373
2207	1022575	3608654
2208	1022961	3607919
2209	1023378	3607293
2210	1023846	3606846
2211	1024294	3606332
2212	1024710	3605701
2213	1025225	3605422
2214	1025734	3605121
2215	1026228	3604766
2216	1026725	3604421
2217	1027218	3604063
2218	1027654	3603505
2219	1028149	3603154
2220	1028566	3602529
2221	1028986	3601914
2222	1029380	3601210
2223	1029840	3600737
2224	1030321	3600336
2225	1030812	3599970
2226	1031369	3599836
2227	1031789	3599221
2228	1032294	3598905
2229	1032725	3598329
2230	1033143	3597709
2231	1033600	3597224
2232	1034059	3596750
2233	1034481	3596142
2234	1034915	3595578
2235	1035326	3594936
2236	1035777	3594429
2237	1036237	3593958
2238	1036774	3593749
2239	1037371	3593752
2240	1037907	3593540
2241	1038298	3592827
2242	1038781	3592434
2243	1039174	3591728
2244	1039626	3591225
2245	1040112	3590843
2246	1040646	3590625
2247	1041067	3590016
2248	1041541	3589589
2249	1042032	3589221
2250	1042528	3588873
2251	1042929	3588196
2252	1043435	3587879
2253	1043973	3587673
2254	1044438	3587217
2255	1044980	3587026
2256	1045466	3586639
2257	1045940	3586212
2258	1046343	3585545
2259	1046795	3585041
2260	1047289	3584684
2261	1047722	3584120
2262	1048205	3583721
2263	1048658	3583226
2264	1049220	3583098
2265	1049686	3582647
2266	1050103	3582023
2267	1050607	3581702
2268	1051011	3581034
2269	1051473	3580570
2270	1052071	3580562
2271	1052493	3579959
2272	1052963	3579518
2273	1053531	3579413
2274	1053973	3578876
2275	1054406	3578312
2276	1054985	3578239
2277	1055447	3577772
2278	1055873	3577183
2279	1056327	3576688
2280	1056850	3576425
2281	1057327	3576011
2282	1057806	3575600
2283	1058270	3575137
2284	1058678	3574489
2285	1059209	3574253
2286	1059672	3573789
2287	1060088	3573166
2288	1060582	3572806
2289	1061007	3572213
2290	1061383	3571457
2291	1061884	3571117
2292	1062309	3570528
2293	1062763	3570031
2294	1063196	3569467
2295	1063719	3569204
2296	1064280	3569068
2297	1064734	3568574
2298	1065179	3568048
2299	1065627	3567534
2300	1066058	3566965
2301	1066587	3566719
2302	1067017	3566145
2303	1067497	3565737
2304	1067996	3565393
2305	1068413	3564777
2306	1068891	3564361
2307	1069278	3563643
2308	1069696	3563029
2309	1070108	3562394
2310	1070568	3561921
2311	1071022	3561429
2312	1071455	3560863
2313	1071859	3560203
2314	1072260	3559533
2315	1072806	3559347
2316	1073252	3558824
2317	1073672	3558218
2318	1074055	3557491
2319	1074483	3556910
2320	1074937	3556417
2321	1075464	3556166
2322	1075956	3555796
2323	1076366	3555159
2324	1076842	3554738
2325	1077264	3554137
2326	1077707	3553609
2327	1078173	3553155
2328	1078711	3552938
2329	1079180	3552494
2330	1079652	3552060
2331	1080047	3551374
2332	1080490	3550843
2333	1080917	3550263
2334	1081320	3549601
2335	1081757	3549053
2336	1082270	3548755
2337	1082685	3548133
2338	1083289	3548131
2339	1083756	3547682
2340	1084148	3546986
2341	1084634	3546596
2342	1085119	3546207
2343	1085668	3546023
2344	1086084	3545405
2345	1086464	3544672
2346	1086892	3544094
2347	1087333	3543558
2348	1087839	3543236
2349	1088328	3542857
2350	1088777	3542346
2351	1089189	3541719
2352	1089619	3541146
2353	1090102	3540748
2354	1090601	3540402
2355	1091133	3540163
2356	1091698	3540031
2357	1092181	3539630
2358	1092582	3538966
2359	1093001	3538362
2360	1093475	3537934
2361	1093992	3537643
2362	1094425	3537081
2363	1094903	3536667
2364	1095342	3536127
2365	1095786	3535603
2366	1096225	3535060
2367	1096844	3535101
2368	1097322	3534683
2369	1097753	3534119
2370	1098216	3533653
2371	1098758	3533444
2372	1099384	3533504
2373	1099934	3533320
2374	1100399	3532860
2375	1100815	3532245
2376	1101197	3531523
2377	1101689	3531149
2378	1102159	3530710
2379	1102546	3530002
2380	1102984	3529458
2381	1103486	3529118
2382	1103860	3528368
2383	1104290	3527799
2384	1104852	3527651
2385	1105389	3527423
2386	1105907	3527136
2387	1106354	3526621
2388	1106782	3526045
2389	1107199	3525434
2390	1107625	3524851
2391	1108062	3524307
2392	1108598	3524074
2393	1109005	3523431
2394	1109467	3522965
2395	1109977	3522649
2396	1110542	3522509
2397	1111061	3522221
2398	1111587	3521958
2399	1112090	3521618
2400	1112551	3521149
2401	1112977	3520567
2402	1113433	3520080
2403	1113882	3519571
2404	1114284	3518915
2405	1114784	3518567
2406	1115240	3518081
2407	1115708	3517632
2408	1116160	3517133
2409	1116588	3516557
2410	1117072	3516161
2411	1117537	3515703
2412	1118020	3515302
2413	1118375	3514496
2414	1118877	3514156
2415	1119255	3513425
2416	1119660	3512778
2417	1120116	3512291
2418	1120637	3512009
2419	1121247	3512007
2420	1121710	3511541
2421	1122175	3511083
2422	1122635	3510609
2423	1123249	3510618
2424	1123866	3510634
2425	1124326	3510160
2426	1124807	3509750
2427	1125248	3509219
2428	1125639	3508528
2429	1126119	3508117
2430	1126528	3507484
2431	1126977	3506976
2432	1127502	3506702
2433	1127980	3506285
2434	1128452	3505850
2435	1128918	3505393
2436	1129342	3504807
2437	1129793	3504305
2438	1130234	3503772
2439	1130713	3503359
2440	1131185	3502921
2441	1131681	3502559
2442	1132117	3502010
2443	1132596	3501594
2444	1133123	3501329
2445	1133548	3500745
2446	1134036	3500359
2447	1134477	3499825
2448	1134875	3499160
2449	1135277	3498509
2450	1135720	3497983
2451	1136127	3497346
2452	1136573	3496827
2453	1137073	3496477
2454	1137565	3496101
2455	1138002	3495557
2456	1138422	3494961
2457	1138805	3494250
2458	1139263	3493771
2459	1139648	3493068
2460	1140109	3492599
2461	1140631	3492313
2462	1141033	3491663
2463	1141522	3491279
2464	1141899	3490552
2465	1142477	3490440
2466	1142962	3490041
2467	1143368	3489404
2468	1143784	3488798
2469	1144221	3488254
2470	1144670	3487748
2471	1145075	3487108
2472	1145534	3486632
2473	1145941	3485997
2474	1146351	3485373
2475	1146901	3485172
2476	1147360	3484695
2477	1147828	3484248
2478	1148369	3484021
2479	1148779	3483396
2480	1149185	3482759
2481	1149694	3482436
2482	1150166	3481999
2483	1150673	3481666
2484	1151215	3481442
2485	1151649	3480890
2486	1152051	3480241
2487	1152483	3479684
2488	1152914	3479125
2489	1153432	3478825
2490	1153891	3478349
2491	1154413	3478064
2492	1154828	3477455
2493	1155341	3477143
2494	1155888	3476930
2495	1156576	3477142
2496	1157270	3477373
2497	1157951	3477561
2498	1158871	3478469
2499	1159398	3478196
2500	1159867	3477748
2501	1160322	3477258
2502	1160760	3476717
2503	1161211	3476215
2504	1161630	3475618
2505	1162100	3475171
2506	1162495	3474501
2507	1162981	3474106
2508	1163394	3473489
2509	1163830	3472943
2510	1164323	3472568
2511	1164798	3472137
2512	1165386	3472044
2513	1165780	3471374
2514	1166232	3470873
2515	1166730	3470513
2516	1167406	3470680
2517	1167872	3470224
2518	1168268	3469558
2519	1168700	3468998
2520	1169155	3468510
2521	1169628	3468072
2522	1170115	3467677
2523	1170558	3467152
2524	1171068	3466827
2525	1171493	3466246
2526	1171904	3465626
2527	1172289	3464931
2528	1172704	3464325
2529	1173147	3463800
2530	1173580	3463244
2531	1174113	3462986
2532	1174574	3462514
2533	1175099	3462229
2534	1175584	3461828
2535	1176017	3461276
2536	1176492	3460843
2537	1176974	3460435
2538	1177431	3459949
2539	1177969	3459705
2540	1178533	3459534
2541	1178956	3458952
2542	1179445	3458562
2543	1179825	3457853
2544	1180264	3457316
2545	1180715	3456814
2546	1181147	3456260
2547	1181568	3455670
2548	1181965	3455012
2549	1182395	3454450
2550	1182886	3454066
2551	1183364	3453643
2552	1183882	3453337
2553	1184343	3452867
2554	1184742	3452214
2555	1185166	3451636
2556	1185535	3450896
2557	1186091	3450700
2558	1186609	3450394
2559	1187037	3449826
2560	1187490	3449334
2561	1187943	3448837
2562	1188321	3448127
2563	1188775	3447635
2564	1189231	3447147
2565	1189658	3446579
2566	1190055	3445922
2567	1190614	3445735
2568	1191043	3445170
2569	1191498	3444683
2570	1192004	3444341
2571	1192501	3443972
2572	1192960	3443498
2573	1193439	3443078
2574	1193996	3442883
2575	1194469	3442446
2576	1194970	3442091
2577	1195374	3441454
2578	1195863	3441064
2579	1196328	3440603
2580	1196846	3440294
2581	1197259	3439686
2582	1197691	3439133
2583	1198127	3438587
2584	1198638	3438259
2585	1199075	3437720
2586	1199591	3437406
2587	1200159	3437241
2588	1200604	3436724
2589	1200971	3435984
2590	1201420	3435478
2591	1201837	3434880
2592	1202302	3434421
2593	1202885	3434299
2594	1203306	3433712
2595	1203713	3433088
2596	1204187	3432654
2597	1204660	3432216
2598	1205168	3431877
2599	1205561	3431214
2600	1206082	3430912
2601	1206620	3430659
2602	1207068	3430152
2603	1207454	3429468
2604	1207871	3428871
2605	1208443	3428714
2606	1208871	3428150
2607	1209337	3427691
2608	1209919	3427564
2609	1210384	3427104
2610	1210906	3426804
2611	1211347	3426276
2612	1211784	3425738
2613	1212232	3425229
2614	1212743	3424899
2615	1213189	3424384
2616	1213741	3424170
2617	1214146	3423540
2618	1214649	3423186
2619	1215164	3422867
2620	1215634	3422421
2621	1216143	3422085
2622	1216646	3421730
2623	1217155	3421395
2624	1217623	3420941
2625	1218115	3420557
2626	1218574	3420079
2627	1219044	3419633
2628	1219440	3418978
2629	1219943	3418623
2630	1220367	3418048
2631	1220878	3417716
2632	1221297	3417128
2633	1221774	3416702
2634	1222186	3416092
2635	1222578	3415427
2636	1223001	3414849
2637	1223409	3414231
2638	1223829	3413644
2639	1224276	3413134
2640	1224698	3412553
2641	1225145	3412044
2642	1225539	3411387
2643	1225996	3410904
2644	1226460	3410440
2645	1226913	3409946
2646	1227337	3409375
2647	1227770	3408826
2648	1228213	3408303
2649	1228593	3407609
2650	1229046	3407114
2651	1229505	3406638
2652	1229966	3406167
2653	1230453	3405768
2654	1230839	3405091
2655	1231228	3404421
2656	1231631	3403789
2657	1232123	3403405
2658	1232689	3403225
2659	1233089	3402585
2660	1233582	3402203
2661	1234057	3401771
2662	1234544	3401371
2663	1234958	3400771
2664	1235368	3400160
2665	1235861	3399777
2666	1236374	3399451
2667	1236825	3398952
2668	1237228	3398320
2669	1237632	3397695
2670	1238018	3397019
2671	1238423	3396394
2672	1238942	3396083
2673	1239356	3395484
2674	1239789	3394938
2675	1240272	3394526
2676	1240662	3393862
2677	1241165	3393507
2678	1241558	3392850
2679	1242037	3392429
2680	1242510	3391994
2681	1242965	3391506
2682	1243386	3390928
2683	1243892	3390579
2684	1244345	3390088
2685	1244767	3389512
2686	1245204	3388977
2687	1245644	3388450
2688	1246053	3387838
2689	1246513	3387366
2690	1246962	3386864
2691	1247340	3386166
2692	1247796	3385684
2693	1248220	3385115
2694	1248690	3384669
2695	1249268	3384517
2696	1249725	3384035
2697	1250148	3383462
2698	1250505	3382711
2699	1250933	3382154
2700	1251382	3381652
2701	1251865	3381241
2702	1252316	3380745
2703	1252815	3380379
2704	1253286	3379936
2705	1253700	3379339
2706	1254186	3378937
2707	1254632	3378428
2708	1255084	3377933
2709	1255538	3377443
2710	1256030	3377059
2711	1256425	3376411
2712	1256913	3376014
2713	1257365	3375520
2714	1257819	3375032
2715	1258315	3374656
2716	1258801	3374256
2717	1259264	3373790
2718	1259720	3373309
2719	1260231	3372973
2720	1260864	3372961
2721	1261267	3372337
2722	1261736	3371889
2723	1262246	3371552
2724	1262726	3371132
2725	1263129	3370507
2726	1263554	3369942
2727	1263965	3369339
2728	1264428	3368874
2729	1264868	3368350
2730	1265363	3367971
2731	1265774	3367367
2732	1266171	3366728
2733	1266719	3366490
2734	1267218	3366120
2735	1267642	3365554
2736	1268059	3364966
2737	1268509	3364468
2738	1268976	3364016
2739	1269492	3363691
2740	1269921	3363137
2741	1270311	3362479
2742	1270789	3362056
2743	1271223	3361514
2744	1271817	3361397
2745	1272438	3361350
2746	1272895	3360871
2747	1273301	3360256
2748	1273800	3359886
2749	1274339	3359621
2750	1274764	3359057
2751	1275190	3358494
2752	1275625	3357959
